environment | time (millisecond),membrane | V (millivolt)
1717,-86.3869
1718,-86.387
1719,-86.3871
1720,-86.3872
1721,-86.3872
1722,-86.3873
1723,-86.3874
1724,-86.3875
1725,-86.3876
1726,-86.3877
1727,-86.3877
1728,-86.3878
1729,-86.3879
1730,-86.388
1731,-86.3881
1732,-86.3881
1733,-86.3882
1734,-86.3883
1735,-86.3884
1736,-86.3884
1737,-86.3885
1738,-86.3886
1739,-86.3887
1740,-86.3887
1741,-86.3888
1742,-86.3889
1743,-86.389
1744,-86.389
1745,-86.3891
1746,-86.3892
1747,-86.3892
1748,-86.3893
1749,-86.3894
1750,-86.3895
1751,-86.3895
1752,-86.3896
1753,-86.3897
1754,-86.3897
1755,-86.3898
1756,-86.3899
1757,-86.3899
1758,-86.39
1759,-86.3901
1760,-86.3901
1761,-86.3902
1762,-86.3903
1763,-86.3903
1764,-86.3904
1765,-86.3904
1766,-86.3905
1767,-86.3906
1768,-86.3906
1769,-86.3907
1770,-86.3907
1771,-86.3908
1772,-86.3909
1773,-86.3909
1774,-86.391
1775,-86.391
1776,-86.3911
1777,-86.3912
1778,-86.3912
1779,-86.3913
1780,-86.3913
1781,-86.3914
1782,-86.3914
1783,-86.3915
1784,-86.3915
1785,-86.3916
1786,-86.3917
1787,-86.3917
1788,-86.3918
1789,-86.3918
1790,-86.3919
1791,-86.3919
1792,-86.392
1793,-86.392
1794,-86.3921
1795,-86.3921
1796,-86.3922
1797,-86.3922
1798,-86.3923
1799,-86.3923
1800,-86.3924
1801,-86.3924
1802,-86.3925
1803,-86.3925
1804,-86.3926
1805,-86.3926
1806,-86.3927
1807,-86.3927
1808,-86.3928
1809,-86.3928
1810,-86.3928
1811,-86.3929
1812,-86.3929
1813,-86.393
1814,-86.393
1815,-86.3931
1816,-86.3931
1817,-86.3932
1818,-86.3932
1819,-86.3932
1820,-86.3933
1821,-86.3933
1822,-86.3934
1823,-86.3934
1824,-86.3935
1825,-86.3935
1826,-86.3935
1827,-86.3936
1828,-86.3936
1829,-86.3937
1830,-86.3937
1831,-86.3937
1832,-86.3938
1833,-86.3938
1834,-86.3939
1835,-86.3939
1836,-86.3939
1837,-86.394
1838,-86.394
1839,-86.3941
1840,-86.3941
1841,-86.3941
1842,-86.3942
1843,-86.3942
1844,-86.3942
1845,-86.3943
1846,-86.3943
1847,-86.3943
1848,-86.3944
1849,-86.3944
1850,-86.3945
1851,-86.3945
1852,-86.3945
1853,-86.3946
1854,-86.3946
1855,-86.3946
1856,-86.3947
1857,-86.3947
1858,-86.3947
1859,-86.3948
1860,-86.3948
1861,-86.3948
1862,-86.3949
1863,-86.3949
1864,-86.3949
1865,-86.395
1866,-86.395
1867,-86.395
1868,-86.3951
1869,-86.3951
1870,-86.3951
1871,-86.3951
1872,-86.3952
1873,-86.3952
1874,-86.3952
1875,-86.3953
1876,-86.3953
1877,-86.3953
1878,-86.3954
1879,-86.3954
1880,-86.3954
1881,-86.3955
1882,-86.3955
1883,-86.3955
1884,-86.3955
1885,-86.3956
1886,-86.3956
1887,-86.3956
1888,-86.3957
1889,-86.3957
1890,-86.3957
1891,-86.3957
1892,-86.3958
1893,-86.3958
1894,-86.3958
1895,-86.3958
1896,-86.3959
1897,-86.3959
1898,-86.3959
1899,-86.3959
1900,-86.396
1901,-86.396
1902,-86.396
1903,-86.3961
1904,-86.3961
1905,-86.3961
1906,-86.3961
1907,-86.3962
1908,-86.3962
1909,-86.3962
1910,-86.3962
1911,-86.3963
1912,-86.3963
1913,-86.3963
1914,-86.3963
1915,-86.3963
1916,-86.3964
1917,-86.3964
1918,-86.3964
1919,-86.3964
1920,-86.3965
1921,-86.3965
1922,-86.3965
1923,-86.3965
1924,-86.3966
1925,-86.3966
1926,-86.3966
1927,-86.3966
1928,-86.3966
1929,-86.3967
1930,-86.3967
1931,-86.3967
1932,-86.3967
1933,-86.3968
1934,-86.3968
1935,-86.3968
1936,-86.3968
1937,-86.3968
1938,-86.3969
1939,-86.3969
1940,-86.3969
1941,-86.3969
1942,-86.3969
1943,-86.397
1944,-86.397
1945,-86.397
1946,-86.397
1947,-86.3971
1948,-86.3971
1949,-86.3971
1950,-86.3971
1951,-86.3971
1952,-86.3971
1953,-86.3972
1954,-86.3972
1955,-86.3972
1956,-86.3972
1957,-86.3972
1958,-86.3973
1959,-86.3973
1960,-86.3973
1961,-86.3973
1962,-86.3973
1963,-86.3974
1964,-86.3974
1965,-86.3974
1966,-86.3974
1967,-86.3974
1968,-86.3974
1969,-86.3975
1970,-86.3975
1971,-86.3975
1972,-86.3975
1973,-86.3975
1974,-86.3976
1975,-86.3976
1976,-86.3976
1977,-86.3976
1978,-86.3976
1979,-86.3976
1980,-86.3977
1981,-86.3977
1982,-86.3977
1983,-86.3977
1984,-86.3977
1985,-86.3977
1986,-86.3978
1987,-86.3978
1988,-86.3978
1989,-86.3978
1990,-86.3978
1991,-86.3978
1992,-86.3979
1993,-86.3979
1994,-86.3979
1995,-86.3979
1996,-86.3979
1997,-86.3979
1998,-86.398
1999,-86.398
2000,-86.398
2001,-86.398
2002,-86.398
2003,-86.398
2004,-86.398
2005,-86.3981
2006,-86.3981
2007,-86.3981
2008,-86.3981
2009,-86.3981
2010,-86.398
2011,19.345
2012,36.8108
2013,35.1686
2014,33.2135
2015,31.0261
2016,28.9294
2017,27.0987
2018,25.5905
2019,24.4008
2020,23.4966
2021,22.8343
2022,22.3694
2023,22.0608
2024,21.873
2025,21.7769
2026,21.7488
2027,21.7702
2028,21.8262
2029,21.9045
2030,21.9959
2031,22.0936
2032,22.1929
2033,22.2904
2034,22.3838
2035,22.4713
2036,22.5518
2037,22.6246
2038,22.6893
2039,22.7456
2040,22.7936
2041,22.8334
2042,22.8651
2043,22.8889
2044,22.9053
2045,22.9145
2046,22.9169
2047,22.9128
2048,22.9027
2049,22.8869
2050,22.8658
2051,22.8397
2052,22.8089
2053,22.7738
2054,22.7348
2055,22.692
2056,22.6457
2057,22.5963
2058,22.544
2059,22.4889
2060,22.4313
2061,22.3714
2062,22.3094
2063,22.2453
2064,22.1794
2065,22.1118
2066,22.0427
2067,21.972
2068,21.9
2069,21.8267
2070,21.7523
2071,21.6767
2072,21.6
2073,21.5224
2074,21.4438
2075,21.3644
2076,21.2841
2077,21.203
2078,21.1211
2079,21.0385
2080,20.9552
2081,20.8711
2082,20.7864
2083,20.7011
2084,20.6151
2085,20.5285
2086,20.4412
2087,20.3534
2088,20.2649
2089,20.1758
2090,20.0862
2091,19.9959
2092,19.905
2093,19.8136
2094,19.7215
2095,19.6289
2096,19.5356
2097,19.4418
2098,19.3473
2099,19.2522
2100,19.1565
2101,19.0602
2102,18.9632
2103,18.8656
2104,18.7673
2105,18.6684
2106,18.5688
2107,18.4685
2108,18.3675
2109,18.2659
2110,18.1635
2111,18.0604
2112,17.9565
2113,17.852
2114,17.7466
2115,17.6406
2116,17.5337
2117,17.426
2118,17.3175
2119,17.2083
2120,17.0981
2121,16.9872
2122,16.8753
2123,16.7626
2124,16.649
2125,16.5345
2126,16.4191
2127,16.3027
2128,16.1854
2129,16.0671
2130,15.9478
2131,15.8275
2132,15.7062
2133,15.5839
2134,15.4605
2135,15.336
2136,15.2104
2137,15.0837
2138,14.9558
2139,14.8268
2140,14.6966
2141,14.5652
2142,14.4326
2143,14.2988
2144,14.1636
2145,14.0272
2146,13.8895
2147,13.7504
2148,13.61
2149,13.4682
2150,13.325
2151,13.1803
2152,13.0342
2153,12.8865
2154,12.7374
2155,12.5867
2156,12.4344
2157,12.2805
2158,12.125
2159,11.9678
2160,11.809
2161,11.6484
2162,11.486
2163,11.3218
2164,11.1558
2165,10.988
2166,10.8183
2167,10.6466
2168,10.4729
2169,10.2973
2170,10.1196
2171,9.93981
2172,9.75792
2173,9.57386
2174,9.38761
2175,9.19911
2176,9.00833
2177,8.81522
2178,8.61974
2179,8.42185
2180,8.22149
2181,8.01862
2182,7.81321
2183,7.60518
2184,7.39451
2185,7.18113
2186,6.965
2187,6.74606
2188,6.52426
2189,6.29955
2190,6.07187
2191,5.84116
2192,5.60737
2193,5.37044
2194,5.1303
2195,4.8869
2196,4.64016
2197,4.39003
2198,4.13643
2199,3.8793
2200,3.61855
2201,3.35413
2202,3.08595
2203,2.81392
2204,2.53796
2205,2.25799
2206,1.97391
2207,1.68563
2208,1.39303
2209,1.09602
2210,0.794468
2211,0.488259
2212,0.17726
2213,-0.138669
2214,-0.459677
2215,-0.785926
2216,-1.11759
2217,-1.45484
2218,-1.7979
2219,-2.14695
2220,-2.50225
2221,-2.86403
2222,-3.23255
2223,-3.6081
2224,-3.99098
2225,-4.38152
2226,-4.78005
2227,-5.18696
2228,-5.60263
2229,-6.02748
2230,-6.46196
2231,-6.90654
2232,-7.3617
2233,-7.82798
2234,-8.30591
2235,-8.79608
2236,-9.29906
2237,-9.8155
2238,-10.346
2239,-10.8913
2240,-11.4519
2241,-12.0287
2242,-12.6223
2243,-13.2333
2244,-13.8625
2245,-14.5107
2246,-15.1783
2247,-15.8662
2248,-16.575
2249,-17.3052
2250,-18.0575
2251,-18.8324
2252,-19.6305
2253,-20.4522
2254,-21.2981
2255,-22.1685
2256,-23.0639
2257,-23.9848
2258,-24.9315
2259,-25.9047
2260,-26.905
2261,-27.9328
2262,-28.9892
2263,-30.0749
2264,-31.1913
2265,-32.3397
2266,-33.5217
2267,-34.7395
2268,-35.9956
2269,-37.2928
2270,-38.6346
2271,-40.0251
2272,-41.469
2273,-42.9716
2274,-44.5391
2275,-46.1781
2276,-47.8958
2277,-49.6993
2278,-51.5953
2279,-53.5883
2280,-55.6797
2281,-57.8647
2282,-60.1302
2283,-62.4485
2284,-64.7847
2285,-67.0964
2286,-69.3354
2287,-71.4556
2288,-73.4196
2289,-75.203
2290,-76.795
2291,-78.1969
2292,-79.4187
2293,-80.4759
2294,-81.3862
2295,-82.1671
2296,-82.835
2297,-83.4041
2298,-83.8868
2299,-84.2936
2300,-84.634
2301,-84.9164
2302,-85.1485
2303,-85.3376
2304,-85.4903
2305,-85.6129
2306,-85.7106
2307,-85.7881
2308,-85.8495
2309,-85.898
2310,-85.9363
2311,-85.9667
2312,-85.9909
2313,-86.0103
2314,-86.0259
2315,-86.0385
2316,-86.049
2317,-86.0577
2318,-86.0651
2319,-86.0714
2320,-86.0769
2321,-86.0818
2322,-86.0862
2323,-86.0902
2324,-86.0939
2325,-86.0974
2326,-86.1007
2327,-86.1039
2328,-86.1069
2329,-86.1098
2330,-86.1127
2331,-86.1155
2332,-86.1182
2333,-86.1209
2334,-86.1235
2335,-86.1261
2336,-86.1287
2337,-86.1312
2338,-86.1337
2339,-86.1362
2340,-86.1386
2341,-86.1411
2342,-86.1435
2343,-86.1458
2344,-86.1482
2345,-86.1505
2346,-86.1528
2347,-86.1551
2348,-86.1573
2349,-86.1595
2350,-86.1617
2351,-86.1639
2352,-86.1661
2353,-86.1682
2354,-86.1704
2355,-86.1725
2356,-86.1745
2357,-86.1766
2358,-86.1786
2359,-86.1807
2360,-86.1827
2361,-86.1846
2362,-86.1866
2363,-86.1885
2364,-86.1904
2365,-86.1923
2366,-86.1942
2367,-86.1961
2368,-86.1979
2369,-86.1998
2370,-86.2016
2371,-86.2034
2372,-86.2051
2373,-86.2069
2374,-86.2086
2375,-86.2103
2376,-86.212
2377,-86.2137
2378,-86.2154
2379,-86.217
2380,-86.2187
2381,-86.2203
2382,-86.2219
2383,-86.2235
2384,-86.225
2385,-86.2266
2386,-86.2281
2387,-86.2296
2388,-86.2311
2389,-86.2326
2390,-86.2341
2391,-86.2356
2392,-86.237
2393,-86.2384
2394,-86.2399
2395,-86.2413
2396,-86.2426
2397,-86.244
2398,-86.2454
2399,-86.2467
2400,-86.248
2401,-86.2494
2402,-86.2507
2403,-86.252
2404,-86.2532
2405,-86.2545
2406,-86.2558
2407,-86.257
2408,-86.2582
2409,-86.2594
2410,-86.2606
2411,-86.2618
2412,-86.263
2413,-86.2642
2414,-86.2653
2415,-86.2665
2416,-86.2676
2417,-86.2687
2418,-86.2698
2419,-86.2709
2420,-86.272
2421,-86.2731
2422,-86.2742
2423,-86.2752
2424,-86.2763
2425,-86.2773
2426,-86.2783
2427,-86.2794
2428,-86.2804
2429,-86.2813
2430,-86.2823
2431,-86.2833
2432,-86.2843
2433,-86.2852
2434,-86.2862
2435,-86.2871
2436,-86.288
2437,-86.289
2438,-86.2899
2439,-86.2908
2440,-86.2917
2441,-86.2925
2442,-86.2934
2443,-86.2943
2444,-86.2951
2445,-86.296
2446,-86.2968
2447,-86.2977
2448,-86.2985
2449,-86.2993
2450,-86.3001
2451,-86.3009
2452,-86.3017
2453,-86.3025
2454,-86.3033
2455,-86.304
2456,-86.3048
2457,-86.3056
2458,-86.3063
2459,-86.307
2460,-86.3078
2461,-86.3085
2462,-86.3092
2463,-86.3099
2464,-86.3107
2465,-86.3114
2466,-86.312
2467,-86.3127
2468,-86.3134
2469,-86.3141
2470,-86.3148
2471,-86.3154
2472,-86.3161
2473,-86.3167
2474,-86.3174
2475,-86.318
2476,-86.3186
2477,-86.3193
2478,-86.3199
2479,-86.3205
2480,-86.3211
2481,-86.3217
2482,-86.3223
2483,-86.3229
2484,-86.3235
2485,-86.324
2486,-86.3246
2487,-86.3252
2488,-86.3258
2489,-86.3263
2490,-86.3269
2491,-86.3274
2492,-86.328
2493,-86.3285
2494,-86.329
2495,-86.3296
2496,-86.3301
2497,-86.3306
2498,-86.3311
2499,-86.3316
2500,-86.3321
2501,-86.3326
2502,-86.3331
2503,-86.3336
2504,-86.3341
2505,-86.3346
2506,-86.3351
2507,-86.3355
2508,-86.336
2509,-86.3365
2510,-86.3369
2511,-86.3374
2512,-86.3378
2513,-86.3383
2514,-86.3387
2515,-86.3392
2516,-86.3396
2517,-86.34
2518,-86.3405
2519,-86.3409
2520,-86.3413
2521,-86.3417
2522,-86.3422
2523,-86.3426
2524,-86.343
2525,-86.3434
2526,-86.3438
2527,-86.3442
2528,-86.3446
2529,-86.345
2530,-86.3453
2531,-86.3457
2532,-86.3461
2533,-86.3465
2534,-86.3469
2535,-86.3472
2536,-86.3476
2537,-86.3479
2538,-86.3483
2539,-86.3487
2540,-86.349
2541,-86.3494
2542,-86.3497
2543,-86.3501
2544,-86.3504
2545,-86.3507
2546,-86.3511
2547,-86.3514
2548,-86.3517
2549,-86.3521
2550,-86.3524
2551,-86.3527
2552,-86.353
2553,-86.3533
2554,-86.3537
2555,-86.354
2556,-86.3543
2557,-86.3546
2558,-86.3549
2559,-86.3552
2560,-86.3555
2561,-86.3558
2562,-86.3561
2563,-86.3564
2564,-86.3567
2565,-86.3569
2566,-86.3572
2567,-86.3575
2568,-86.3578
2569,-86.3581
2570,-86.3583
2571,-86.3586
2572,-86.3589
2573,-86.3591
2574,-86.3594
2575,-86.3597
2576,-86.3599
2577,-86.3602
2578,-86.3604
2579,-86.3607
2580,-86.3609
2581,-86.3612
2582,-86.3614
2583,-86.3617
2584,-86.3619
2585,-86.3622
2586,-86.3624
2587,-86.3627
2588,-86.3629
2589,-86.3631
2590,-86.3634
2591,-86.3636
2592,-86.3638
2593,-86.364
2594,-86.3643
2595,-86.3645
2596,-86.3647
2597,-86.3649
2598,-86.3651
2599,-86.3654
2600,-86.3656
2601,-86.3658
2602,-86.366
2603,-86.3662
2604,-86.3664
2605,-86.3666
2606,-86.3668
2607,-86.367
2608,-86.3672
2609,-86.3674
2610,-86.3676
2611,-86.3678
2612,-86.368
2613,-86.3682
2614,-86.3684
2615,-86.3686
2616,-86.3688
2617,-86.3689
2618,-86.3691
2619,-86.3693
2620,-86.3695
2621,-86.3697
2622,-86.3699
2623,-86.37
2624,-86.3702
2625,-86.3704
2626,-86.3706
2627,-86.3707
2628,-86.3709
2629,-86.3711
2630,-86.3712
2631,-86.3714
2632,-86.3716
2633,-86.3717
2634,-86.3719
2635,-86.3721
2636,-86.3722
2637,-86.3724
2638,-86.3725
2639,-86.3727
2640,-86.3728
2641,-86.373
2642,-86.3732
2643,-86.3733
2644,-86.3735
2645,-86.3736
2646,-86.3738
2647,-86.3739
2648,-86.374
2649,-86.3742
2650,-86.3743
2651,-86.3745
2652,-86.3746
2653,-86.3748
2654,-86.3749
2655,-86.375
2656,-86.3752
2657,-86.3753
2658,-86.3754
2659,-86.3756
2660,-86.3757
2661,-86.3758
2662,-86.376
2663,-86.3761
2664,-86.3762
2665,-86.3764
2666,-86.3765
2667,-86.3766
2668,-86.3767
2669,-86.3769
2670,-86.377
2671,-86.3771
2672,-86.3772
2673,-86.3773
2674,-86.3775
2675,-86.3776
2676,-86.3777
2677,-86.3778
2678,-86.3779
2679,-86.3781
2680,-86.3782
2681,-86.3783
2682,-86.3784
2683,-86.3785
2684,-86.3786
2685,-86.3787
2686,-86.3788
2687,-86.3789
2688,-86.379
2689,-86.3792
2690,-86.3793
2691,-86.3794
2692,-86.3795
2693,-86.3796
2694,-86.3797
2695,-86.3798
2696,-86.3799
2697,-86.38
2698,-86.3801
2699,-86.3802
2700,-86.3803
2701,-86.3804
2702,-86.3805
2703,-86.3806
2704,-86.3807
2705,-86.3808
2706,-86.3809
2707,-86.3809
2708,-86.381
2709,-86.3811
2710,-86.3812
2711,-86.3813
2712,-86.3814
2713,-86.3815
2714,-86.3816
2715,-86.3817
2716,-86.3818
2717,-86.3818
2718,-86.3819
2719,-86.382
2720,-86.3821
2721,-86.3822
2722,-86.3823
2723,-86.3823
2724,-86.3824
2725,-86.3825
2726,-86.3826
2727,-86.3827
2728,-86.3828
2729,-86.3828
2730,-86.3829
2731,-86.383
2732,-86.3831
2733,-86.3831
2734,-86.3832
2735,-86.3833
2736,-86.3834
2737,-86.3835
2738,-86.3835
2739,-86.3836
2740,-86.3837
2741,-86.3837
2742,-86.3838
2743,-86.3839
2744,-86.384
2745,-86.384
2746,-86.3841
2747,-86.3842
2748,-86.3842
2749,-86.3843
2750,-86.3844
2751,-86.3844
2752,-86.3845
2753,-86.3846
2754,-86.3846
2755,-86.3847
2756,-86.3848
2757,-86.3848
2758,-86.3849
2759,-86.385
2760,-86.385
2761,-86.3851
2762,-86.3852
2763,-86.3852
2764,-86.3853
2765,-86.3853
2766,-86.3854
2767,-86.3855
2768,-86.3855
2769,-86.3856
2770,-86.3856
2771,-86.3857
2772,-86.3858
2773,-86.3858
2774,-86.3859
2775,-86.3859
2776,-86.386
2777,-86.3861
2778,-86.3861
2779,-86.3862
2780,-86.3862
2781,-86.3863
2782,-86.3863
2783,-86.3864
2784,-86.3864
2785,-86.3865
2786,-86.3865
2787,-86.3866
2788,-86.3867
2789,-86.3867
2790,-86.3868
2791,-86.3868
2792,-86.3869
2793,-86.3869
2794,-86.387
2795,-86.387
2796,-86.3871
2797,-86.3871
2798,-86.3872
2799,-86.3872
2800,-86.3873
2801,-86.3873
2802,-86.3874
2803,-86.3874
2804,-86.3874
2805,-86.3875
2806,-86.3875
2807,-86.3876
2808,-86.3876
2809,-86.3877
2810,-86.3877
2811,-86.3878
2812,-86.3878
2813,-86.3879
2814,-86.3879
2815,-86.3879
2816,-86.388
2817,-86.388
2818,-86.3881
2819,-86.3881
2820,-86.3882
2821,-86.3882
2822,-86.3882
2823,-86.3883
2824,-86.3883
2825,-86.3884
2826,-86.3884
2827,-86.3884
2828,-86.3885
2829,-86.3885
2830,-86.3886
2831,-86.3886
2832,-86.3886
2833,-86.3887
2834,-86.3887
2835,-86.3888
2836,-86.3888
2837,-86.3888
2838,-86.3889
2839,-86.3889
2840,-86.389
2841,-86.389
2842,-86.389
2843,-86.3891
2844,-86.3891
2845,-86.3891
2846,-86.3892
2847,-86.3892
2848,-86.3892
2849,-86.3893
2850,-86.3893
2851,-86.3893
2852,-86.3894
2853,-86.3894
2854,-86.3895
2855,-86.3895
2856,-86.3895
2857,-86.3896
2858,-86.3896
2859,-86.3896
2860,-86.3897
2861,-86.3897
2862,-86.3897
2863,-86.3897
2864,-86.3898
2865,-86.3898
2866,-86.3898
2867,-86.3899
2868,-86.3899
2869,-86.3899
2870,-86.39
2871,-86.39
2872,-86.39
2873,-86.3901
2874,-86.3901
2875,-86.3901
2876,-86.3902
2877,-86.3902
2878,-86.3902
2879,-86.3902
2880,-86.3903
2881,-86.3903
2882,-86.3903
2883,-86.3904
2884,-86.3904
2885,-86.3904
2886,-86.3904
2887,-86.3905
2888,-86.3905
2889,-86.3905
2890,-86.3905
2891,-86.3906
2892,-86.3906
2893,-86.3906
2894,-86.3907
2895,-86.3907
2896,-86.3907
2897,-86.3907
2898,-86.3908
2899,-86.3908
2900,-86.3908
2901,-86.3908
2902,-86.3909
2903,-86.3909
2904,-86.3909
2905,-86.3909
2906,-86.391
2907,-86.391
2908,-86.391
2909,-86.391
2910,-86.3911
2911,-86.3911
2912,-86.3911
2913,-86.3911
2914,-86.3912
2915,-86.3912
2916,-86.3912
2917,-86.3912
2918,-86.3913
2919,-86.3913
2920,-86.3913
2921,-86.3913
2922,-86.3913
2923,-86.3914
2924,-86.3914
2925,-86.3914
2926,-86.3914
2927,-86.3915
2928,-86.3915
2929,-86.3915
2930,-86.3915
2931,-86.3915
2932,-86.3916
2933,-86.3916
2934,-86.3916
2935,-86.3916
2936,-86.3917
2937,-86.3917
2938,-86.3917
2939,-86.3917
2940,-86.3917
2941,-86.3918
2942,-86.3918
2943,-86.3918
2944,-86.3918
2945,-86.3918
2946,-86.3919
2947,-86.3919
2948,-86.3919
2949,-86.3919
2950,-86.3919
2951,-86.392
2952,-86.392
2953,-86.392
2954,-86.392
2955,-86.392
2956,-86.3921
2957,-86.3921
2958,-86.3921
2959,-86.3921
2960,-86.3921
2961,-86.3921
2962,-86.3922
2963,-86.3922
2964,-86.3922
2965,-86.3922
2966,-86.3922
2967,-86.3923
2968,-86.3923
2969,-86.3923
2970,-86.3923
2971,-86.3923
2972,-86.3923
2973,-86.3924
2974,-86.3924
2975,-86.3924
2976,-86.3924
2977,-86.3924
2978,-86.3925
2979,-86.3925
2980,-86.3925
2981,-86.3925
2982,-86.3925
2983,-86.3925
2984,-86.3926
2985,-86.3926
2986,-86.3926
2987,-86.3926
2988,-86.3926
2989,-86.3926
2990,-86.3927
2991,-86.3927
2992,-86.3927
2993,-86.3927
2994,-86.3927
2995,-86.3927
2996,-86.3927
2997,-86.3928
2998,-86.3928
2999,-86.3928
3000,-86.3928
3001,-86.3928
3002,-86.3928
3003,-86.3929
3004,-86.3929
3005,-86.3929
3006,-86.3929
3007,-86.3929
3008,-86.3929
3009,-86.3929
3010,-86.3929
3011,19.3871
3012,36.8233
3013,35.1681
3014,33.162
3015,30.9321
3016,28.8142
3017,26.9768
3018,25.4707
3019,24.2875
3020,23.3917
3021,22.738
3022,22.281
3023,21.9791
3024,21.7969
3025,21.7053
3026,21.6806
3027,21.7045
3028,21.7623
3029,21.842
3030,21.9343
3031,22.0327
3032,22.1325
3033,22.2304
3034,22.324
3035,22.4116
3036,22.4923
3037,22.5651
3038,22.6298
3039,22.6862
3040,22.7342
3041,22.7739
3042,22.8056
3043,22.8294
3044,22.8457
3045,22.8549
3046,22.8572
3047,22.8531
3048,22.8429
3049,22.827
3050,22.8057
3051,22.7795
3052,22.7486
3053,22.7135
3054,22.6743
3055,22.6313
3056,22.585
3057,22.5354
3058,22.4829
3059,22.4277
3060,22.3699
3061,22.3099
3062,22.2476
3063,22.1834
3064,22.1173
3065,22.0496
3066,21.9802
3067,21.9094
3068,21.8371
3069,21.7636
3070,21.689
3071,21.6131
3072,21.5363
3073,21.4584
3074,21.3796
3075,21.2999
3076,21.2194
3077,21.138
3078,21.0559
3079,20.973
3080,20.8894
3081,20.8051
3082,20.7201
3083,20.6345
3084,20.5482
3085,20.4613
3086,20.3738
3087,20.2856
3088,20.1969
3089,20.1075
3090,20.0175
3091,19.927
3092,19.8358
3093,19.744
3094,19.6517
3095,19.5587
3096,19.4651
3097,19.3709
3098,19.2761
3099,19.1807
3100,19.0846
3101,18.9879
3102,18.8906
3103,18.7926
3104,18.6939
3105,18.5946
3106,18.4947
3107,18.394
3108,18.2926
3109,18.1906
3110,18.0878
3111,17.9843
3112,17.88
3113,17.775
3114,17.6693
3115,17.5628
3116,17.4555
3117,17.3473
3118,17.2384
3119,17.1287
3120,17.0181
3121,16.9066
3122,16.7943
3123,16.6811
3124,16.567
3125,16.452
3126,16.3361
3127,16.2192
3128,16.1014
3129,15.9825
3130,15.8627
3131,15.7419
3132,15.62
3133,15.4971
3134,15.3731
3135,15.248
3136,15.1218
3137,14.9945
3138,14.866
3139,14.7364
3140,14.6055
3141,14.4735
3142,14.3402
3143,14.2057
3144,14.0699
3145,13.9328
3146,13.7943
3147,13.6545
3148,13.5134
3149,13.3708
3150,13.2268
3151,13.0814
3152,12.9344
3153,12.786
3154,12.636
3155,12.4845
3156,12.3314
3157,12.1766
3158,12.0202
3159,11.8622
3160,11.7024
3161,11.5408
3162,11.3775
3163,11.2124
3164,11.0454
3165,10.8766
3166,10.7058
3167,10.5331
3168,10.3584
3169,10.1817
3170,10.0029
3171,9.82202
3172,9.63899
3173,9.45379
3174,9.26635
3175,9.07666
3176,8.88466
3177,8.69031
3178,8.49356
3179,8.29438
3180,8.09271
3181,7.88851
3182,7.68173
3183,7.47232
3184,7.26024
3185,7.04542
3186,6.82783
3187,6.6074
3188,6.38409
3189,6.15783
3190,5.92858
3191,5.69627
3192,5.46085
3193,5.22225
3194,4.98042
3195,4.73529
3196,4.4868
3197,4.23487
3198,3.97945
3199,3.72046
3200,3.45782
3201,3.19145
3202,2.92129
3203,2.64725
3204,2.36923
3205,2.08715
3206,1.80092
3207,1.51042
3208,1.21557
3209,0.916233
3210,0.612303
3211,0.30365
3212,-0.00986229
3213,-0.328378
3214,-0.652054
3215,-0.981054
3216,-1.31556
3217,-1.65576
3218,-2.00186
3219,-2.35408
3220,-2.71265
3221,-3.07784
3222,-3.44992
3223,-3.82917
3224,-4.21592
3225,-4.61048
3226,-5.01324
3227,-5.42455
3228,-5.84484
3229,-6.27452
3230,-6.71405
3231,-7.16392
3232,-7.62464
3233,-8.09672
3234,-8.58074
3235,-9.07727
3236,-9.58692
3237,-10.1103
3238,-10.6481
3239,-11.2009
3240,-11.7695
3241,-12.3544
3242,-12.9565
3243,-13.5764
3244,-14.2147
3245,-14.8722
3246,-15.5496
3247,-16.2474
3248,-16.9663
3249,-17.707
3250,-18.4699
3251,-19.2556
3252,-20.0646
3253,-20.8975
3254,-21.7545
3255,-22.6363
3256,-23.5432
3257,-24.4758
3258,-25.4343
3259,-26.4195
3260,-27.4319
3261,-28.4723
3262,-29.5416
3263,-30.6407
3264,-31.771
3265,-32.9341
3266,-34.1317
3267,-35.3663
3268,-36.6404
3269,-37.9572
3270,-39.3205
3271,-40.7347
3272,-42.2047
3273,-43.7363
3274,-45.3359
3275,-47.0105
3276,-48.7672
3277,-50.613
3278,-52.5537
3279,-54.5926
3280,-56.7284
3281,-58.9526
3282,-61.2459
3283,-63.5754
3284,-65.9035
3285,-68.1842
3286,-70.3695
3287,-72.4167
3288,-74.2945
3289,-75.985
3290,-77.4837
3291,-78.7964
3292,-79.9362
3293,-80.9199
3294,-81.7653
3295,-82.4895
3296,-83.1079
3297,-83.6339
3298,-84.0788
3299,-84.4526
3300,-84.7642
3301,-85.0217
3302,-85.2325
3303,-85.4037
3304,-85.5417
3305,-85.652
3306,-85.7399
3307,-85.8096
3308,-85.8647
3309,-85.9084
3310,-85.9429
3311,-85.9704
3312,-85.9923
3313,-86.0099
3314,-86.0242
3315,-86.0358
3316,-86.0455
3317,-86.0536
3318,-86.0606
3319,-86.0666
3320,-86.0718
3321,-86.0765
3322,-86.0808
3323,-86.0847
3324,-86.0884
3325,-86.0918
3326,-86.0951
3327,-86.0982
3328,-86.1013
3329,-86.1042
3330,-86.1071
